"lng","lat"
"-87.7775","41.92777"
"-88.1625","42.01963"
"-87.8393","41.87551"
"-87.6336","41.90370"
"-87.7851","41.86637"
"-87.7772","41.69135"
"-87.6579","41.97951"
"-87.5597","41.76099"
"-87.7612","41.87525"
"-87.7855","41.84579"
"-87.6957","41.81202"
"-87.6888","42.01037"
"-88.1800","41.99728"
"-87.8257","41.96896"
"-87.6816","42.06463"
"-87.7379","41.79439"
"-87.7162","41.96941"
"-87.6906","41.79912"
"-87.9685","42.05250"
"-87.6505","41.53064"
"-88.1654","41.99502"
"-87.8354","41.89361"
"-87.8270","41.99934"
"-87.7514","41.93447"
"-87.6431","41.51819"
"-87.6724","42.02864"
"-87.7405","42.02735"
"-87.7080","41.61806"
"-87.7003","41.96871"
"-87.6520","41.50011"
"-87.8066","42.02081"
"-87.7566","41.92109"
"-87.7516","41.87378"
"-87.7501","41.97395"
"-87.7614","41.77509"
"-87.7141","41.78632"
"-87.7521","41.83987"
"-87.7216","41.93313"
"-87.7318","41.92336"
"-87.5406","41.52972"
"-88.0074","42.05826"
"-87.8814","41.77387"
"-87.7776","41.60029"
"-87.7090","41.77368"
"-88.2070","42.07194"
"-87.8753","42.01824"
"-87.5546","41.49318"
"-87.7228","41.92991"
"-87.6652","41.90836"
"-87.7183","41.92467"
"-88.0333","42.11463"
"-87.7039","41.76095"
"-87.7184","41.62749"
"-87.7668","41.93686"
"-87.6510","41.91889"
"-87.7527","41.90958"
"-87.8435","41.99345"
"-87.9320","42.08168"
"-87.7457","41.73596"
"-87.7164","41.76419"
"-87.7719","41.97048"
"-87.6824","41.71664"
"-87.6148","41.88677"
"-87.8677","41.73880"
"-87.7652","42.00404"
"-87.7905","41.82281"
"-87.7021","41.95421"
"-87.7070","41.94745"
"-87.6902","41.81276"
"-87.8109","41.94762"
"-87.8201","41.73675"
"-87.6942","41.92554"
"-87.6713","41.93977"
"-87.7236","41.91685"
"-87.8134","41.89520"
"-87.6736","41.98422"
"-87.5369","41.56648"
"-87.7432","41.93509"
"-87.9619","42.10401"
"-87.6922","41.57936"
"-87.7010","41.70426"
"-88.0374","42.11196"
"-88.0523","42.04385"
"-88.0901","42.14017"
"-87.7684","41.79385"
"-88.1188","42.09746"
"-87.6800","41.93620"
"-87.6655","41.50783"
"-87.7215","41.77482"
"-87.6408","41.90459"
"-87.6958","41.77512"
"-87.8027","41.99644"
"-87.7467","41.95123"
"-87.7999","41.93236"
"-87.7191","41.79657"
"-87.7027","41.84893"
"-87.5617","41.62337"
"-87.7693","41.85891"
"-87.7105","41.78729"
"-87.6817","41.79599"
"-87.7045","41.78629"
"-87.8345","41.75461"
"-87.5934","41.80374"
"-87.8542","41.74862"
"-87.8285","41.59914"
"-87.9581","42.12180"
"-87.7520","42.07149"
"-88.0616","42.08981"
"-87.7299","41.77875"
"-87.9337","42.00921"
"-87.7927","41.83060"
"-87.7073","41.84871"
"-87.6972","41.80912"
"-87.8522","42.04077"
"-87.8241","41.56327"
"-87.6822","41.95633"
"-87.8835","41.91796"
"-87.6858","41.80862"
"-87.6250","41.86964"
"-87.7801","41.93298"
"-87.7308","41.94746"
"-87.7003","41.79490"
"-87.6711","41.97461"
"-87.6620","42.01409"
"-87.7287","41.93253"
"-87.6876","41.92071"
"-87.8434","41.92889"
"-87.8945","41.90248"
"-87.5587","41.71982"
"-87.5380","41.57556"
"-87.7670","41.78167"
"-87.7763","41.85518"
"-87.7393","41.81597"
"-87.8241","42.11729"
"-87.9794","42.05948"
"-87.6851","41.96225"
"-87.7206","41.84187"
"-87.8789","41.94662"
"-87.8181","41.92409"
"-87.7677","41.84059"
"-87.8353","41.63897"
"-87.6584","41.97670"
"-87.8434","42.01877"
"-87.5325","41.54308"
"-87.6338","41.90039"
"-87.6750","41.91055"
"-87.7646","42.00656"
"-87.7810","41.95832"
"-87.6337","41.89486"
"-87.7534","41.92433"
"-87.6959","41.82721"
"-87.7561","41.86093"
"-87.8221","41.73398"
"-87.9269","42.02870"
"-87.7215","41.95008"
"-87.7394","41.73761"
"-87.7394","41.70681"
"-88.0101","42.15208"
"-87.5906","41.80662"
"-87.9941","42.11741"
"-87.8093","41.61401"
"-87.5341","41.71149"
"-87.6815","41.84685"
"-87.7309","41.96913"
"-87.7698","41.92574"
"-87.7453","41.80829"
"-88.1897","42.01725"
"-87.5254","41.60808"
"-87.5625","41.48971"
"-87.6889","41.91975"
"-87.6737","41.80325"
"-87.6100","41.80724"
"-87.6497","41.86996"
"-87.7824","41.78084"
"-87.7120","41.63493"
"-87.7424","41.58887"
"-87.7377","41.93190"
"-87.7504","41.98281"
"-87.7438","41.94129"
"-87.7226","41.90749"
"-87.9046","42.05868"
"-87.7777","41.78549"
"-87.7760","41.85242"
"-87.5471","41.59492"
"-87.6478","41.93159"
"-87.7414","41.63327"
"-88.0219","41.64233"
"-87.8921","41.92421"
"-87.7250","41.96316"
"-87.6218","41.58938"
"-88.2477","42.03221"
"-87.8633","41.94973"
"-87.7114","41.82319"
"-87.6576","41.97653"
"-87.7902","41.82445"
"-87.7290","41.90675"
"-87.6553","41.95602"
"-87.6565","41.80401"
"-87.7230","41.92977"
"-87.9582","42.03763"
"-87.8021","41.79089"
"-87.7897","41.88755"
"-88.1834","42.00917"
"-87.7835","41.93617"
"-87.8478","42.10164"
"-87.6943","41.98475"
"-87.6192","41.83189"
"-87.6958","41.81387"
"-88.0192","42.14875"
"-87.6756","41.65011"
"-87.7256","41.77193"
"-87.7613","41.71879"
"-87.6661","41.73059"
"-87.6833","41.95852"
"-87.6902","41.81211"
"-87.7507","41.92045"
"-87.7897","41.72819"
"-87.9711","42.05346"
"-87.6898","42.05652"
"-87.8936","41.92257"
"-87.8082","41.94658"
"-88.1729","42.01265"
"-87.6357","41.89141"
"-87.6184","41.59000"
"-87.8157","41.92458"
"-87.7810","41.92432"
"-87.7165","41.76441"
"-87.7373","41.84458"
"-87.7617","41.92611"
"-87.7287","41.99560"
"-87.8663","42.03555"
"-87.6933","41.80929"
"-87.7874","42.04127"
"-87.6961","41.81890"
"-87.7244","41.94752"
"-88.1310","42.03374"
"-87.6495","41.79705"
"-87.5414","41.58214"
"-87.7538","42.03610"
"-87.6533","41.93306"
"-87.7002","41.89828"
"-87.6924","41.99149"
"-87.7403","41.92471"
"-87.6983","41.87389"
"-87.6146","41.71498"
"-87.9877","42.12150"
"-87.6684","42.02010"
"-87.7638","41.92413"
"-87.6707","41.95149"
"-87.6554","41.98766"
"-87.7310","41.95474"
"-87.7426","41.93488"
"-87.6551","41.98701"
"-87.7627","41.90455"
"-87.7900","41.68283"
"-87.9174","42.03830"
"-87.7053","41.96523"
"-87.8545","41.91516"
"-87.7769","41.72081"
"-87.7758","41.95698"
"-87.8722","41.91185"
"-88.2613","42.06648"
"-87.6661","41.80627"
"-87.6283","41.88843"
"-88.0028","42.08366"
"-87.7839","41.79489"
"-87.9553","42.10302"
"-87.6343","41.86793"
"-87.7130","41.88421"
"-87.8815","42.09290"
"-87.7465","41.84573"
"-87.6333","41.89246"
"-87.7232","41.90655"
"-87.7524","41.69453"
"-87.8504","41.82470"
"-87.8424","41.80934"
"-87.9047","41.90832"
"-87.8358","41.89351"
"-87.8765","41.87709"
"-87.7354","41.81631"
"-87.8091","42.06080"
"-87.8796","42.03293"
"-87.8451","41.90074"
"-87.8959","41.91409"
"-87.8559","41.90694"
"-87.6403","41.89817"
"-87.7005","41.76315"
"-87.7891","41.92578"
"-87.5393","41.64701"
"-87.7042","41.85570"
"-87.7957","41.83755"
"-87.7397","41.94795"
"-87.8424","41.90489"
"-87.9327","42.13279"
"-87.7665","41.72369"
"-87.7799","41.92960"
"-87.7602","41.74828"
"-87.5572","41.71674"
"-87.5321","41.68572"
"-87.7736","41.82964"
"-87.7317","42.00645"
"-87.9628","42.07716"
"-87.7422","41.60397"
"-87.6266","41.88872"
"-87.6953","41.96723"
"-87.8049","41.78035"
"-87.7425","42.01379"
"-87.8113","41.74280"
"-87.8178","41.92802"
"-87.7555","41.84649"
"-87.5493","41.50213"
"-87.5282","41.61449"
"-87.6858","41.79425"
"-87.6307","41.90986"
"-87.8895","42.11988"
"-87.8474","41.87277"
"-87.7686","41.78408"
"-87.7066","41.94690"
"-87.8446","41.81035"
"-87.7176","41.90828"
"-87.6850","41.86880"
"-87.6753","41.82460"
"-87.7449","42.11397"
"-87.7396","41.91738"
"-87.7005","41.78417"
"-87.6070","41.60843"
"-88.2467","42.04831"
"-87.7959","41.87722"
"-87.7096","41.90728"
"-87.6877","41.91799"
"-87.7507","42.05205"
"-88.0807","42.00933"
"-87.7806","41.67852"
"-87.7498","41.80599"
"-87.8104","41.78734"
"-87.7514","42.00877"
"-88.2538","42.04840"
"-87.7238","41.78001"
"-87.6296","41.89678"
"-88.0937","42.01810"
"-87.8629","41.94811"
"-87.8816","41.91654"
"-87.7711","41.84481"
"-87.6962","41.65303"
"-87.7188","41.79209"
"-87.7026","42.00642"
"-87.6999","41.69842"
"-87.7737","41.92937"
"-87.7689","41.93302"
"-87.8874","41.81565"
"-87.6759","41.80517"
"-87.6690","41.92854"
"-87.7229","41.84062"
"-88.1513","42.00708"
"-87.8329","41.93797"
"-87.7984","41.82310"
"-87.7293","41.95821"
"-87.8263","41.82220"
"-87.6802","41.89770"
"-87.7715","41.99126"
"-87.6517","41.61544"
"-87.7698","41.91816"
"-87.8901","41.92119"
"-87.7559","41.77541"
"-87.8842","41.92398"
"-87.7017","41.92245"
"-87.6923","41.89644"
"-87.6608","41.79426"
"-87.8569","42.10610"
"-87.7433","42.03216"
"-88.0054","42.13076"
"-87.8403","41.88423"
"-87.8914","42.10520"
"-87.7810","41.84783"
"-87.7865","41.78735"
"-87.7719","41.83077"
"-87.7885","41.96054"
"-87.7559","41.87450"
"-87.8509","41.82138"
"-87.7221","41.76733"
"-87.6868","41.97349"
"-88.0440","42.12139"
"-87.9131","41.82284"
"-87.7459","41.95109"
"-87.7265","41.85947"
"-87.7165","41.96251"
"-87.6510","41.50256"
"-87.6809","41.90349"
"-87.7913","42.05581"
"-87.9518","42.02657"
"-87.8730","42.03979"
"-87.6918","42.06937"
"-87.7787","41.82231"
"-87.7308","41.94827"
"-87.8762","41.93261"
"-87.6609","42.00505"
"-87.7971","41.57463"
"-88.0084","42.13375"
"-87.6185","41.89209"
"-87.7748","41.96564"
"-88.0795","42.05463"
"-87.9272","42.06379"
"-87.7015","41.96512"
"-87.8576","41.91349"
"-88.2520","42.03121"
"-87.6557","41.95732"
"-87.9071","42.03863"
"-87.5733","41.69128"
"-87.7342","41.84016"
"-87.9530","42.12526"
"-87.7276","42.07680"
"-87.7057","41.72212"
"-87.6793","41.67172"
"-87.7620","41.74537"
"-87.7256","41.91785"
"-87.7218","41.68092"
"-87.6891","41.78941"
"-87.7541","41.96216"
"-87.8386","41.89667"
"-87.9185","42.03568"
"-87.7265","41.95108"
"-87.7322","41.77480"
"-87.5838","41.79292"
"-87.8583","41.63755"
"-87.5257","41.61977"
"-87.7489","42.04286"
"-87.7354","41.79426"
"-87.6814","41.62438"
"-87.9879","42.09004"
"-87.8864","41.84381"
"-87.5395","41.68842"
"-87.7876","42.04396"
"-87.7543","41.52206"
"-87.7877","41.94123"
"-87.8389","42.03714"
"-87.7342","41.80828"
"-87.7931","41.86153"
"-87.6768","41.69578"
"-87.7508","41.91659"
"-87.8713","41.86753"
"-87.9364","42.04178"
"-87.7150","41.79672"
"-87.9313","42.05269"
"-87.6552","41.89332"
"-87.6971","41.97095"
"-87.7245","41.83769"
"-87.6725","41.91065"
"-87.6722","41.80314"
"-87.8198","41.80915"
"-87.7240","41.82626"
"-87.8046","41.98637"
"-87.6263","41.85407"
"-87.8397","41.71172"
"-87.7734","41.86020"
"-87.7255","41.91562"
"-87.9409","42.12736"
"-87.7054","41.96666"
"-87.6647","41.95671"
"-87.6632","41.85761"
"-87.7319","41.94020"
"-87.7674","41.85885"
"-87.6533","41.97391"
"-87.7691","41.79357"
"-87.6522","41.85311"
"-87.8165","41.81555"
"-87.7692","41.95858"
"-87.7637","41.94629"
"-87.5502","41.74921"
"-87.6875","41.79431"
"-87.7204","41.83950"
"-87.7157","41.96748"
"-87.7184","42.07343"
"-87.7335","41.92148"
"-87.6289","41.83580"
"-87.7804","41.94355"
"-87.6908","41.76692"
"-87.7715","41.69973"
"-87.8174","41.92435"
"-87.6810","42.01278"
"-87.7547","41.95020"
"-87.7859","41.86415"
"-87.7106","41.86468"
"-87.8052","41.93532"
"-88.1406","42.00498"
"-87.7526","41.89168"
"-87.7006","42.04960"
"-87.6610","41.68535"
"-87.7263","41.63006"
"-87.6903","41.85990"
"-87.7213","42.07561"
"-87.6465","41.93294"
"-87.5495","41.73859"
"-87.6878","41.81411"
"-87.7860","42.12362"
"-87.8069","41.60520"
"-87.7144","41.98445"
"-87.7828","42.10155"
"-87.7122","41.91187"
"-87.7643","42.08148"
"-87.7689","41.78982"
"-87.6777","41.77564"
"-87.5866","41.54523"
"-87.8493","42.12421"
"-87.7496","41.94699"
"-87.6680","41.90461"
"-87.6844","41.81758"
"-87.6871","41.89756"
"-87.9689","42.03319"
"-87.6915","41.79829"
"-87.7583","41.85142"
"-87.6691","41.83386"
"-87.7503","41.82332"
"-87.7392","41.63818"
"-87.5467","41.72285"
"-87.9411","42.03172"
"-87.7488","41.85146"
"-87.6068","41.68758"
"-87.5945","41.59168"
"-88.1344","42.03530"
"-87.7389","41.92900"
"-87.7487","41.85979"
"-88.0788","42.00084"
"-87.7547","41.70862"
"-87.5412","41.69760"
"-87.6755","41.96584"
"-87.6953","41.84896"
"-87.8155","41.88421"
"-87.6642","41.90787"
"-87.7020","41.84648"
"-87.7103","41.92512"
"-88.1581","42.00579"
"-87.5461","41.61599"
"-87.7415","41.81131"
"-87.5535","41.74729"
"-87.8579","41.83501"
"-87.6650","41.89668"
"-87.5927","41.61180"
"-87.6895","41.99774"
"-87.7566","41.91147"
"-87.7123","41.78659"
"-87.7691","41.94597"
"-87.8369","41.75421"
"-87.7002","41.79581"
"-88.2546","42.05968"
"-87.6722","41.79531"
"-87.8604","41.66043"
"-87.6201","41.67889"
"-87.6934","41.97449"
"-87.6632","41.95191"
"-87.6739","42.02757"
"-87.7903","41.91060"
"-87.6981","41.98635"
"-87.6659","41.95245"
"-87.6893","41.93327"
"-87.8506","41.92485"
"-88.0136","42.13160"
"-87.6610","41.80165"
"-87.6724","41.91455"
"-87.7123","41.81123"
"-87.7066","41.70391"
"-87.8656","41.81366"
"-88.0173","42.12921"
"-87.8251","41.93981"
"-87.6393","41.89290"
"-87.6025","41.78131"
"-87.7600","41.84599"
"-87.6959","41.97679"
"-87.8517","42.07519"
"-88.0068","41.64473"
"-87.8165","42.13469"
"-87.7937","41.85632"
"-87.7004","41.81048"
"-87.6245","41.88933"
"-87.7727","41.82931"
"-87.7937","41.86031"
"-87.6412","41.88480"
"-87.5557","41.59478"
"-87.8058","41.96618"
"-87.6624","41.98522"
"-87.8572","42.02030"
"-87.7882","41.98346"
"-87.8250","41.74578"
"-88.0903","42.04550"
"-87.8694","41.85268"
"-87.9088","42.12704"
"-87.7273","41.77679"
"-87.7797","41.95431"
"-87.9853","42.15100"
"-87.6923","41.79002"
"-87.7823","41.92300"
"-87.7559","41.96078"
"-87.6128","41.68860"
"-87.8668","42.06190"
"-88.2568","42.05499"
"-87.6879","42.06016"
"-87.8378","41.96842"
"-87.5416","41.64851"
"-87.7478","41.91742"
"-87.7702","41.85489"
"-87.7316","41.75222"
"-87.6914","41.81383"
"-87.7325","41.91119"
"-87.6948","41.87645"
"-87.6537","41.84089"
"-87.7228","41.87820"
"-87.6653","41.63594"
"-87.7628","41.79618"
"-87.6855","42.06046"
"-87.8138","41.83138"
"-88.0309","42.02541"
"-87.7800","41.85035"
"-87.6795","42.01728"
"-87.7336","41.61314"
"-87.5534","41.61621"
"-87.6881","42.00590"
"-87.9904","42.06115"
"-87.7506","41.69418"
"-87.7484","41.91620"
"-87.6954","41.91254"
"-87.8725","41.79573"
"-87.7242","41.79066"
"-87.7235","41.90356"
"-88.1332","42.00370"
"-88.1552","42.03308"
"-87.8068","41.91299"
"-87.7411","41.92110"
"-87.6982","41.99788"
"-87.7940","41.92367"
"-87.8000","41.88401"
"-87.6746","41.89977"
"-87.7759","41.84665"
"-87.7833","41.94899"
"-87.7124","41.67860"
"-87.6912","41.78241"
"-87.6911","41.92275"
"-87.6460","41.95275"
"-87.7811","41.87716"
"-87.6920","41.90135"
"-87.7305","41.78325"
"-87.6696","41.85328"
"-88.1098","42.00712"
"-87.7568","41.82634"
"-87.6853","41.81667"
"-87.6354","41.89704"
"-87.6458","41.95116"
"-87.7315","41.94484"
"-87.7876","41.97358"
"-87.7345","41.92936"
"-87.6951","41.67950"
"-87.7405","41.71859"
"-88.0919","42.04612"
"-87.7150","41.91843"
"-87.6526","41.98421"
"-87.8685","42.10569"
"-87.6797","42.01480"
"-87.6677","41.54557"
"-87.7850","41.82413"
"-87.9802","42.05863"
"-87.7213","41.79168"
"-87.6937","41.62341"
"-88.0954","42.05059"
"-87.7084","41.90474"
"-88.2203","42.00860"
"-87.9196","41.90243"
"-87.6134","41.81164"
"-88.2560","42.05715"
"-87.7214","41.91730"
"-87.8045","41.72624"
"-87.6951","41.71987"
"-87.7632","41.97612"
"-87.7392","41.71680"
"-87.7062","42.01633"
"-87.6559","41.85830"
"-87.8550","41.90504"
"-87.7562","41.85547"
"-87.7057","41.91706"
"-87.7754","41.93508"
"-87.6274","41.90709"
"-87.7182","41.91062"
"-88.0580","42.07725"
"-87.5558","41.64592"
"-87.7227","41.84354"
"-87.7714","41.77926"
"-87.6165","41.88898"
"-87.8025","41.72987"
"-87.5477","41.73930"
"-87.6874","42.02425"
"-87.6793","41.97667"
"-87.6450","41.89440"
"-87.6723","41.97763"
"-87.6467","41.94875"
"-87.6707","41.48032"
"-87.6004","41.74808"
"-87.6697","41.95817"
"-87.6425","41.93881"
"-87.9295","42.03201"
"-87.5823","41.76349"
"-87.7129","42.03528"
"-87.6936","42.02826"
"-87.7295","41.90659"
"-88.1765","42.00301"
"-87.7179","41.79041"
"-87.7423","41.57759"
"-87.5939","41.71535"
"-87.6892","41.82257"
"-87.9469","42.04596"
"-87.8119","41.91087"
"-87.7595","41.92054"
"-87.7312","41.76979"
"-87.6967","41.78118"
"-87.7475","41.92449"
"-87.7009","42.01774"
"-87.7341","41.70235"
"-88.1098","42.10492"
"-88.1559","42.02229"
"-87.7905","41.85073"
"-87.7984","41.89865"
"-87.7345","41.95575"
"-87.7225","41.95632"
"-87.7617","41.72896"
"-87.6746","41.71268"
"-87.7136","41.79338"
"-87.6639","41.90418"
"-87.7964","41.84701"
"-87.6296","41.92281"
"-87.7365","41.91534"
"-87.6822","41.85305"
"-87.8954","41.76697"
"-87.7484","41.94170"
"-87.7200","41.86776"
"-87.7818","41.99780"
"-87.8048","41.88046"
"-87.8027","41.99777"
"-87.7418","41.95501"
"-87.6497","41.54450"
"-87.6828","41.78296"
"-87.6362","41.81157"
"-87.7431","41.98969"
"-87.6770","41.85548"
"-87.7063","42.03554"
"-87.8032","41.85177"
"-87.6210","41.85564"
"-87.8915","42.02812"
"-88.1095","41.98963"
"-87.5342","41.69239"
"-87.8651","41.92296"
"-87.7307","41.73754"
"-87.6885","41.83488"
"-87.8766","41.91561"
"-87.6541","41.98076"
"-87.7995","41.93478"
"-87.7178","41.93994"
"-87.8042","41.72561"
"-87.7181","41.96446"
"-87.9139","42.14794"
"-87.9364","41.66539"
"-87.8031","41.79372"
"-87.7150","41.92889"
"-87.6994","41.94786"
"-87.7365","41.97220"
"-87.9105","42.08166"
"-87.8863","42.02800"
"-87.7167","41.69624"
"-88.2594","42.02945"
"-87.7269","42.05952"
"-87.9393","41.64786"
"-87.7241","41.75819"
"-87.6962","41.78717"
"-87.7917","41.78670"
"-87.7640","41.98166"
"-87.7789","41.79652"
"-87.8129","41.80944"
"-87.7149","41.89647"
"-88.1744","42.01360"
"-87.7152","41.76558"
"-87.7423","42.02657"
"-87.6967","41.78297"
"-88.0054","42.11051"
"-87.6532","41.83625"
"-87.7111","41.84718"
"-87.8932","41.94126"
"-87.7804","42.00735"
"-87.6523","41.97204"
"-87.6171","41.84488"
"-87.7731","41.83293"
"-87.7804","41.81758"
"-87.7355","41.92085"
"-87.5952","41.79162"
"-87.8483","41.90571"
"-87.6186","41.71186"
"-87.9166","41.94015"
"-87.6888","41.99241"
"-87.5801","41.78785"
"-87.7024","41.90473"
"-87.8970","41.92207"
"-87.7386","41.73905"
"-87.7747","41.73160"
"-87.5303","41.57854"
"-87.7665","41.94308"
"-87.7213","41.84113"
"-87.8071","41.77008"
"-87.7834","41.82189"
"-87.8009","41.63506"
"-87.6280","41.90784"
"-87.6933","41.98688"
"-88.1411","42.03699"
"-88.1399","41.99158"
"-87.7777","41.94120"
"-87.7662","41.85016"
"-87.7248","41.96523"
"-87.6603","41.72205"
"-87.9713","42.09164"
"-87.6928","41.93161"
"-87.8114","41.97755"
"-87.7766","41.84380"
"-87.6713","41.85251"
"-87.6543","41.90481"
"-87.7703","41.92905"
"-87.9340","42.01481"
"-87.6930","41.84803"
"-87.5573","41.65967"
"-87.7001","41.81577"
"-88.2075","42.02336"
"-87.7144","41.98424"
"-87.6959","42.00691"
"-87.7979","41.79651"
"-87.6395","41.89810"
"-87.7463","41.84829"
"-87.7337","41.80376"
"-87.8193","42.00963"
"-88.0025","41.99501"
"-87.6583","41.99839"
"-87.6943","41.96782"
"-87.6859","41.83696"
"-87.6999","41.79444"
"-87.7233","41.50715"
"-87.7207","41.73912"
"-87.7718","41.86085"
"-87.8284","41.80639"
"-87.6759","41.80443"
"-87.7194","41.70620"
"-87.6813","42.01652"
"-88.2585","42.05076"
"-87.7075","41.84886"
"-87.6762","41.62986"
"-87.7250","41.78250"
"-87.7243","41.84196"
"-87.7115","41.95710"
"-87.7077","42.04823"
"-87.6319","41.49463"
"-87.8017","41.83480"
"-87.6953","41.84626"
"-87.7168","41.85287"
"-87.6718","41.81101"
"-87.7236","42.06609"
"-87.7222","41.96607"
"-87.7759","41.82204"
"-87.6632","42.00490"
"-87.8388","41.86455"
"-87.6954","41.95586"
"-87.6403","41.89774"
"-87.7710","41.93274"
"-87.9670","42.01213"
"-87.7508","41.79374"
"-87.6495","41.88228"
"-87.8764","41.88520"
"-87.6622","41.98467"
"-87.7299","41.75048"
"-87.7115","41.93370"
"-87.7200","41.89705"
"-87.6949","41.84648"
"-87.9993","41.99524"
"-87.8524","42.01428"
"-87.8569","41.90469"
"-87.6826","41.96933"
"-87.7098","41.75947"
"-87.7156","41.94402"
"-87.7062","41.69909"
"-87.6955","41.97265"
"-87.7124","41.75235"
"-87.7617","41.96030"
"-87.7259","41.78125"
"-87.5596","41.63403"
"-87.7997","41.72651"
"-87.9399","42.15141"
"-87.8602","42.02767"
"-87.5358","41.71349"
"-87.8016","41.85816"
"-87.7696","41.85655"
"-87.7915","41.82777"
"-87.7900","41.88476"
"-87.6968","41.94183"
"-87.7304","41.73586"
"-87.7066","41.96513"
"-87.8126","41.91404"
"-87.7790","41.85389"
"-87.6247","41.86459"
"-87.6829","41.83777"
"-87.9332","42.01085"
"-87.8316","41.94983"
"-87.7746","41.91846"
"-87.8817","41.93147"
"-87.7503","41.85272"
"-87.6672","42.01549"
"-87.7172","41.77159"
"-87.8132","41.88050"
"-87.8439","42.01869"
"-87.6340","41.88112"
"-87.7088","41.82439"
"-87.7128","41.79558"
"-87.7044","41.77803"
"-87.7528","41.93522"
"-87.5831","41.76277"
"-87.7826","42.04236"
"-87.7248","41.78056"
"-87.5854","41.79942"
"-87.7602","41.84748"
"-88.0329","42.10857"
"-87.6713","41.98873"
"-87.8260","41.58472"
"-88.1547","42.07511"
"-87.7730","41.92966"
"-87.6883","41.98587"
"-87.5971","41.62285"
"-87.7777","41.96531"
"-87.5893","41.80439"
"-87.9990","42.07930"
"-87.8010","41.84376"
"-87.5783","41.79672"
"-87.6114","41.72584"
"-87.6432","41.84240"
"-87.8140","41.91645"
"-87.7137","41.92996"
"-87.6868","41.92002"
"-87.7167","41.73991"
